time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/std,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/explained_variance,train/learning_rate,train/loss,train/value_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,eval/mean_reward,eval/success_rate,eval/mean_ep_length
1107968,1082,413,2680,1.7856276035308838,0.739453125,-0.11060074596898631,0.2,-17.264347434043884,10810,0.53932846,0.9482330270111561,0.00018448101570466428,-0.19058622419834137,0.0032215674396866233,-123.23918151855469,0.16,457.72,,,
1108992,1083,413,2681,1.789299488067627,0.73427734375,-0.1028793180885259,0.2,-17.287106490135194,10820,0.52807856,0.9752398524433374,0.00018448101570466428,-0.20031271874904633,0.0027178184918739134,-123.23918151855469,0.16,457.72,,,
1110016,1084,413,2684,1.7963147163391113,0.73974609375,-0.0924533293931745,0.2,-17.31364312171936,10830,0.46138754,0.9502774775028229,0.00018448101570466428,-0.18239232897758484,0.004824700595781906,-123.04313659667969,0.16,457.72,,,
1111040,1085,413,2686,1.801851511001587,0.733984375,-0.08626508616143838,0.2,-17.351979970932007,10840,0.48506492,0.989823043346405,0.00018448101570466428,-0.17059528827667236,0.0015628463243047008,-121.74805450439453,0.16,457.72,,,
1112064,1086,413,2689,1.802432656288147,0.6796875,-0.07913344197440893,0.2,-17.373583877086638,10850,0.33361673,0.9783475529402494,0.00018448101570466428,-0.16537222266197205,0.005545208341936813,-121.73930358886719,0.16,457.72,,,
1113088,1087,413,2690,1.8030296564102173,0.69287109375,-0.08686210545129143,0.2,-17.365387117862703,10860,0.4227829,0.9731413498520851,0.00018448101570466428,-0.17406468093395233,0.004330755851333379,-121.73930358886719,0.16,457.72,,,
1114112,1088,413,2693,1.8089964389801025,0.7236328125,-0.08631392426323145,0.2,-17.384815669059755,10870,0.4501515,0.9826665949076414,0.00018448101570466428,-0.17180976271629333,0.007416032085893675,-120.46553039550781,0.17,455.02,,,
1115136,1089,413,2695,1.8208258152008057,0.7052734375,-0.06153807028895244,0.2,-17.42783933877945,10880,0.6553689,0.6875304579734802,0.00018448101570466428,-0.13340996205806732,0.03886737965076463,-119.01675415039062,0.18,450.42,,,
1116160,1090,413,2698,1.8262295722961426,0.68056640625,-0.07338260253891349,0.2,-17.480561912059784,10890,0.44582832,0.49510037899017334,0.00018448101570466428,-0.14343778789043427,0.03872513474198058,-118.66625213623047,0.19,450.29,,,
1117184,1091,413,2700,1.8289563655853271,0.690625,-0.08350448816781864,0.2,-17.490997898578645,10900,0.43155175,0.7960400134325027,0.00018448101570466428,-0.16936996579170227,0.030186789635627063,-119.42333221435547,0.19,453.82,,,
1118208,1092,413,2702,1.8341797590255737,0.7240234375,-0.09440717466641217,0.2,-17.5054070353508,10910,0.54072565,0.8316532969474792,0.00018448101570466428,-0.15284615755081177,0.011729464987001847,-120.38400268554688,0.18,458.34,,,
1119232,1093,413,2704,1.8290470838546753,0.6833984375,-0.08919767276966013,0.2,-17.508229470252992,10920,0.34391922,0.9392002411186695,0.00018448101570466428,-0.19062212109565735,0.003431917412672192,-118.76793670654297,0.18,458.34,,,
1120256,1094,413,2707,1.829288125038147,0.67783203125,-0.08109271966386586,0.2,-17.48755954504013,10930,0.33551824,0.9749377407133579,0.00018448101570466428,-0.15965555608272552,0.003590927374898456,-119.19903564453125,0.17,461.06,,,
1121280,1095,413,2709,1.831575632095337,0.71484375,-0.09699626810615883,0.2,-17.495750057697297,10940,0.42138594,0.9700864553451538,0.00018448101570466428,-0.15947653353214264,0.0021351696810597786,-119.50813293457031,0.16,463.32,,,
1122304,1096,413,2711,1.8318655490875244,0.67236328125,-0.06801772883627563,0.2,-17.49759430885315,10950,0.34918883,0.5161596536636353,0.00018448101570466428,-0.14895552396774292,0.006882909461273812,-119.16024780273438,0.16,463.32,,,
1123328,1097,413,2713,1.8302181959152222,0.70908203125,-0.09621508704731241,0.2,-17.494218957424163,10960,0.9073207,0.9159877598285675,0.00018448101570466428,-0.195262610912323,0.00412137051607715,-120.1289291381836,0.15,466.06,,,
1124352,1098,413,2716,1.8288922309875488,0.698828125,-0.08827685696887784,0.2,-17.48764386177063,10970,1.0725803,0.9673810377717018,0.00018448101570466428,-0.18170180916786194,0.004233900925464695,-120.46769714355469,0.14,469.92,,,
1125376,1099,413,2718,1.828583836555481,0.7125,-0.10248016144614666,0.2,-17.4828360080719,10980,0.43129197,0.9756240900605917,0.00018448101570466428,-0.2032746970653534,0.00356342712402693,-119.77455139160156,0.15,466.76,,,
1126400,1100,414,2720,1.838573694229126,0.76640625,-0.08234535536030307,0.2,-17.49696817398071,10990,0.38838762,0.3993292450904846,0.00018448101570466428,-0.1449436992406845,0.02807246629236033,-119.26371002197266,0.14,467.74,,,
1127424,1101,414,2722,1.8372952938079834,0.72841796875,-0.11446389470947907,0.2,-17.522763061523438,11000,0.43191597,0.9260076284408569,0.00018448101570466428,-0.20409753918647766,0.007115030082059093,-119.68721008300781,0.13,470.78,,,
1128448,1102,414,2725,1.838348150253296,0.71494140625,-0.08849152688635513,0.2,-17.517017567157744,11010,0.41539198,0.7083283364772797,0.00018448101570466428,-0.15137003362178802,0.009474291681544855,-120.04093933105469,0.13,470.78,,,
1129472,1103,414,2727,1.8348944187164307,0.698828125,-0.08322311612428165,0.2,-17.504353332519532,11020,0.5502703,0.8291067034006119,0.00018448101570466428,-0.17182788252830505,0.019449077025637963,-120.01660919189453,0.13,470.78,,,
1130496,1104,414,2729,1.8374197483062744,0.72177734375,-0.09917196479509585,0.2,-17.503459751605988,11030,0.8262252,0.9186853617429733,0.00018448101570466428,-0.19736789166927338,0.007433830666559516,-120.03897094726562,0.13,470.78,,,
1131520,1105,414,2731,1.833781361579895,0.704296875,-0.0960739258560352,0.2,-17.492635679244994,11040,0.46180207,0.8617385774850845,0.00018448101570466428,-0.17877019941806793,0.008761960356787312,-121.17801666259766,0.13,470.78,,,
1132544,1106,414,2734,1.831250786781311,0.70703125,-0.10075081116519868,0.2,-17.47614312171936,11050,0.41403562,0.9241197407245636,0.00018448101570466428,-0.1868816614151001,0.003631922408385435,-121.88267517089844,0.13,470.78,,,
1133568,1107,414,2736,1.8307887315750122,0.69794921875,-0.0889748488785699,0.2,-17.463044357299804,11060,0.47444326,0.9364084601402283,0.00018448101570466428,-0.18016111850738525,0.007011476037223474,-119.66737365722656,0.15,466.03,,,
1134592,1108,414,2738,1.8356153964996338,0.70087890625,-0.07836506103631109,0.2,-17.466521382331848,11070,0.3535741,0.8033001720905304,0.00018448101570466428,-0.17828243970870972,0.02218243826064281,-118.47496795654297,0.15,466.03,,,
1135616,1109,414,2740,1.8351181745529175,0.7009765625,-0.07143433401361107,0.2,-17.47474650144577,11080,0.50196946,0.9568732157349586,0.00018448101570466428,-0.1536979377269745,0.004580674866519985,-120.0333023071289,0.14,469.12,,,
1136640,1110,414,2742,1.8391469717025757,0.721484375,-0.10990859480807558,0.2,-17.480617308616637,11090,0.48370835,0.95690543577075,0.00018448101570466428,-0.19309556484222412,0.005741108383517712,-120.0625228881836,0.14,469.12,,,
1137664,1111,414,2745,1.8420846462249756,0.7033203125,-0.0913494776468724,0.2,-17.49299830198288,11100,0.47107524,0.9679835960268974,0.00018448101570466428,-0.19247731566429138,0.005642959322722163,-120.52827453613281,0.14,469.12,,,
1138688,1112,414,2747,1.8392753601074219,0.712890625,-0.09453428802080452,0.2,-17.493653666973113,11110,0.4437186,0.7060916125774384,0.00018448101570466428,-0.19228176772594452,0.012379818653425901,-120.92550659179688,0.14,469.12,,,
1139712,1113,414,2749,1.8366669416427612,0.73818359375,-0.10353970103897155,0.2,-17.471929347515108,11120,1.0225698,0.8552767485380173,0.00018448101570466428,-0.19860558211803436,0.01136760582739953,-122.38441467285156,0.13,474.08,,,
1140736,1114,414,2751,1.8327404260635376,0.71376953125,-0.08503818568133284,0.2,-17.452981543540954,11130,0.724753,0.9177609831094742,0.00018448101570466428,-0.18587905168533325,0.01335567315109074,-123.09945678710938,0.13,474.08,,,
1141760,1115,414,2754,1.834606647491455,0.69501953125,-0.07733233421458863,0.2,-17.449739944934844,11140,0.93399465,0.9737566169351339,0.00018448101570466428,-0.1755877286195755,0.005182802957278909,-125.24943542480469,0.12,478.65,,,
1142784,1116,414,2756,1.8357205390930176,0.74453125,-0.09986037665512412,0.2,-17.465289843082427,11150,0.8258073,0.991695012897253,0.00018448101570466428,-0.20560935139656067,0.002077729834854836,-124.2323989868164,0.12,478.65,,,
1143808,1117,414,2758,1.8336626291275024,0.7181640625,-0.08710101348115132,0.2,-17.463468205928802,11160,0.82787305,0.9718212150037289,0.00018448101570466428,-0.17368869483470917,0.005935054811561713,-124.27940368652344,0.12,478.65,,,
1144832,1118,414,2760,1.8316404819488525,0.68818359375,-0.0884741984482389,0.2,-17.446170616149903,11170,0.45527416,0.9912653006613255,0.00018448101570466428,-0.18090477585792542,0.0015884965028817532,-125.18319702148438,0.12,482.21,,,
1145856,1119,414,2763,1.842043161392212,0.69453125,-0.05116989419329911,0.2,-17.47269105911255,11180,0.38137507,0.875995434820652,0.00018448101570466428,-0.1613219529390335,0.02053791819307662,-127.088623046875,0.11,485.01,,,
1146880,1120,414,2765,1.84238600730896,0.71474609375,-0.11259577711462043,0.2,-17.51043704748154,11190,0.41901982,0.9896677257493138,0.00018448101570466428,-0.2139376848936081,0.0023546224740130127,-126.51454162597656,0.11,485.01,,,
1147904,1121,414,2767,1.8408712148666382,0.7224609375,-0.10711448115762323,0.2,-17.503415679931642,11200,0.4174733,0.9421060495078564,0.00018448101570466428,-0.20384983718395233,0.0039843700324126985,-127.80147552490234,0.09,490.66,,,
1148928,1122,414,2769,1.8377015590667725,0.70498046875,-0.08633493965025991,0.2,-17.490418982505798,11210,0.41115895,0.6303055584430695,0.00018448101570466428,-0.18148308992385864,0.011212628568318905,-127.49634552001953,0.09,490.66,,,
1149952,1123,414,2772,1.840556025505066,0.71484375,-0.10598981268703937,0.2,-17.485496640205383,11220,0.38203058,0.9073396623134613,0.00018448101570466428,-0.19906049966812134,0.005344850436085835,-125.62423706054688,0.1,486.74,,,
1150000,,,,1.8492200374603271,0.74921875,-0.083405387197854,0.2,-17.504047572612762,11230,0.71508336,0.8074063509702682,0.00018448101570466428,-0.15216444432735443,0.014052452890609857,,,,-102.92149353027344,0.25,451.75
1150976,1124,412,2793,,,,,,,,,,,,-124.74699401855469,0.1,486.74,,,
1152000,1125,412,2795,1.852231740951538,0.67548828125,-0.036514370189979675,0.2,-17.543093132972718,11240,0.8495991,0.9278113469481468,0.00018448101570466428,-0.1951122283935547,0.009491862474533264,-125.17916107177734,0.1,486.74,,,
1153024,1126,412,2797,1.8528175354003906,0.72001953125,-0.10500113858724944,0.2,-17.55538411140442,11250,1.0178881,0.970002731308341,0.00018448101570466428,-0.2031272053718567,0.004382086523401085,-125.85298156738281,0.1,486.74,,,
1154048,1127,412,2800,1.8539185523986816,0.740234375,-0.11714061158127151,0.2,-17.561613655090333,11260,0.5176578,0.9499031454324722,0.00018448101570466428,-0.2106684148311615,0.005371852174721426,-124.83849334716797,0.1,487.45,,,
1155072,1128,412,2802,1.8579826354980469,0.70654296875,-0.06225386470905505,0.2,-17.571644794940948,11270,0.39944085,0.8886090666055679,0.00018448101570466428,-0.1362561285495758,0.012052713380398927,-124.3575210571289,0.1,487.45,,,
1156096,1129,412,2804,1.8630871772766113,0.6912109375,-0.06988232368021272,0.2,-17.59430879354477,11280,0.5139839,0.9368781596422195,0.00018448101570466428,-0.13605643808841705,0.008224417832389008,-124.33405303955078,0.1,487.45,,,
1157120,1130,412,2806,1.8606656789779663,0.6587890625,-0.06529724268475548,0.2,-17.605855691432954,11290,0.27284262,0.9809292852878571,0.00018448101570466428,-0.13320188224315643,0.005185607112798607,-125.57292938232422,0.1,487.45,,,
1158144,1131,412,2809,1.8649622201919556,0.703125,-0.10006759546813555,0.2,-17.606532943248748,11300,0.5307982,0.9945538057945669,0.00018448101570466428,-0.157662495970726,0.0027061632441473193,-126.92295837402344,0.11,485.72,,,
1159168,1132,412,2811,1.8750498294830322,0.759765625,-0.06942731096642092,0.2,-17.640902125835417,11310,1.1283934,0.943000353872776,0.00018448101570466428,-0.15518216788768768,0.0090429970772675,-127.45596313476562,0.11,485.72,,,
1160192,1133,412,2813,1.8731392621994019,0.6673828125,-0.07398030930198729,0.2,-17.66049109697342,11320,0.48866755,0.9511449597775936,0.00018448101570466428,-0.16889992356300354,0.0029187075973823085,-127.36874389648438,0.11,485.72,,,
1161216,1134,412,2815,1.8768441677093506,0.7138671875,-0.10116750408196822,0.2,-17.656358385086058,11330,0.38039276,0.9936885167844594,0.00018448101570466428,-0.18877047300338745,0.001573400161396421,-127.28627014160156,0.11,485.72,,,
1162240,1135,412,2818,1.8801790475845337,0.69345703125,-0.09043045127764344,0.2,-17.672902262210847,11340,0.4521317,0.9930529701523483,0.00018448101570466428,-0.17892511188983917,0.0008576412126785726,-127.6524429321289,0.1,488.42,,,
1163264,1136,412,2820,1.8791275024414062,0.67744140625,-0.09631543378927745,0.2,-17.678399276733398,11350,0.4823326,0.9903071438893676,0.00018448101570466428,-0.15401674807071686,0.00172630166507588,-128.65243530273438,0.1,488.42,,,
1164288,1137,412,2822,1.8819032907485962,0.70283203125,-0.10437758691841736,0.2,-17.67846224308014,11360,0.49519938,0.9164159968495369,0.00018448101570466428,-0.18207623064517975,0.003853922099369811,-128.5601806640625,0.1,488.42,,,
1165312,1138,412,2824,1.8810018301010132,0.71171875,-0.10750698603806086,0.2,-17.677886056900025,11370,0.3959048,0.9351970553398132,0.00018448101570466428,-0.19186833500862122,0.003291899415489752,-129.53443908691406,0.09,493.02,,,
1166336,1139,412,2827,1.880858063697815,0.7197265625,-0.1016392667661421,0.2,-17.668361210823058,11380,0.44006902,0.8868098706007004,0.00018448101570466428,-0.19018474221229553,0.0034231680903758386,-129.51841735839844,0.07,494.29,,,
1167360,1140,412,2829,1.8842917680740356,0.72412109375,-0.1039764595683664,0.2,-17.668700909614564,11390,0.5367964,0.9589940123260021,0.00018448101570466428,-0.18483899533748627,0.002390156652108999,-129.91966247558594,0.07,494.29,,,
1168384,1141,412,2831,1.8851803541183472,0.71826171875,-0.08932871134020388,0.2,-17.67910761833191,11400,0.46057117,0.9141320660710335,0.00018448101570466428,-0.17631563544273376,0.0059613607329083605,-129.85841369628906,0.07,494.29,,,
1169408,1142,412,2833,1.8907034397125244,0.7265625,-0.10250901174731553,0.2,-17.680431127548218,11410,1.1578226,0.9446488469839096,0.00018448101570466428,-0.19946810603141785,0.004276946880054311,-129.84840393066406,0.07,494.29,,,
1170432,1143,412,2836,1.8952072858810425,0.6958984375,-0.09827289946842939,0.2,-17.699648642539977,11420,0.43520594,0.9719940703362226,0.00018448101570466428,-0.19327783584594727,0.003012656459759455,-130.0303192138672,0.08,489.26,,,
1171456,1144,412,2838,1.8983074426651,0.705078125,-0.07290161307901144,0.2,-17.713119101524352,11430,0.64319247,0.9589335024356842,0.00018448101570466428,-0.15942420065402985,0.014721539907623083,-127.53351593017578,0.1,479.86,,,
