time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/iterations,train/clip_range,train/entropy_loss,train/approx_kl,train/std,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
8563,555,-120.9153060913086,4756992,0.02,503.53,489,,,,,,,,,,,,,,
8579,555,-122.98897552490234,4766720,0.01,507.75,490,0.1,28.54723072052002,0.68619406,0.010144561529159546,0.23206397145986557,0.7808760702610016,0.27892160322517157,0.4765625,1.0212370157241821,0.0002,489,,,
8594,555,-118.49075317382812,4776448,0.02,503.73,491,0.1,28.546746253967285,0.42878896,0.010145056061446667,0.16471897065639496,0.815517395734787,0.12903018668293953,0.474609375,0.6589548587799072,0.0002,490,,,
8610,555,-119.75379943847656,4786176,0.03,499.48,492,0.1,28.546299934387207,0.59673095,0.010145570151507854,0.1928601786494255,0.7572116106748581,0.2229745052754879,0.4765625,0.8684587478637695,0.0002,491,,,
8626,555,-120.2865219116211,4795904,0.02,503.73,493,0.1,28.54586887359619,0.55312353,0.010146028362214565,0.2911623567342758,0.6940674781799316,0.17957726819440722,0.47265625,0.8369975090026855,0.0002,492,,,
,,,4800000,,,,0.1,28.545430183410645,0.5234126,0.01014656014740467,0.18149404227733612,0.796577200293541,0.13496772944927216,0.4814453125,0.6810263395309448,0.0002,493,491.15,0.05,-114.6781997680664
8656,555,-123.09684753417969,4805632,0.03,499.48,494,,,,,,,,,,,,,,
8672,555,-126.00160217285156,4815360,0.03,499.48,495,0.1,28.54501438140869,0.50540334,0.010146965272724628,0.18359572440385818,0.7198879420757294,0.17683514952659607,0.4716796875,0.7566812038421631,0.0002,494,,,
8688,555,-128.39102172851562,4825088,0.04,495.29,496,0.1,28.544726371765137,0.64296603,0.010147211141884327,0.1673632115125656,0.6905644834041595,0.19183841347694397,0.4853515625,0.7913836240768433,0.0002,495,,,
8703,555,-126.76176452636719,4834816,0.02,503.56,497,0.1,28.544489860534668,0.65508443,0.010147501714527607,0.1594899445772171,0.7246342301368713,0.23267047479748726,0.4716796875,0.8603719472885132,0.0002,496,,,
8719,555,-123.09681701660156,4844544,0.04,494.65,498,0.1,28.544245719909668,1.0144284,0.0101477624848485,0.14585117995738983,0.6286257207393646,0.15916367899626493,0.482421875,0.7282168865203857,0.0002,497,,,
,,,4850000,,,,0.1,28.544014930725098,0.8853772,0.010148022323846817,0.20586618781089783,0.6150944232940674,0.13132722862064838,0.486328125,0.7262881398200989,0.0002,498,489.75,0.05,-129.37908935546875
8750,554,-120.88410949707031,4854272,0.04,494.54,499,,,,,,,,,,,,,,
8765,554,-117.44473266601562,4864000,0.05,490.03,500,0.1,28.543790817260742,1.0731683,0.010148267261683941,0.1653319075703621,0.6396216154098511,0.3409514669328928,0.482421875,1.099828839302063,0.0002,499,,,
8780,555,-115.6517562866211,4873728,0.05,490.03,501,0.1,28.543537139892578,0.65926427,0.010148596949875355,0.14131584018468857,0.6928377151489258,0.14011326525360346,0.4833984375,0.6715753078460693,0.0002,500,,,
8795,555,-117.75166320800781,4883456,0.05,489.76,502,0.1,28.543270111083984,0.7643205,0.010148871690034866,0.1207054853439331,0.626389741897583,0.20230088755488396,0.48046875,0.7774184942245483,0.0002,501,,,
8810,555,-119.83911895751953,4893184,0.04,494.17,503,0.1,28.543046951293945,0.78855777,0.010149098001420498,0.11257941275835037,0.744615912437439,0.12712647672742605,0.4833984375,0.6212339401245117,0.0002,502,,,
,,,4900000,,,,0.1,28.542856216430664,0.56685483,0.010149301961064339,0.12213032320141792,0.6279250979423523,0.15244583506137133,0.4775390625,0.6834651231765747,0.0002,503,512.0,0.0,-121.32633209228516
8840,554,-123.26956939697266,4902912,0.04,494.17,504,,,,,,,,,,,,,,
8855,554,-123.15644836425781,4912640,0.02,503.04,505,0.1,28.542675018310547,0.5825773,0.010149510577321053,0.1403811126947403,0.7547165751457214,0.18874341994524002,0.4775390625,0.7760165333747864,0.0002,504,,,
8870,554,-124.04838562011719,4922368,0.03,498.54,506,0.1,28.54245376586914,0.48469532,0.010149803943932056,0.11219913512468338,0.6698618829250336,0.1910381610505283,0.47265625,0.7538849115371704,0.0002,505,,,
8885,555,-124.99615478515625,4932096,0.02,503.0,507,0.1,28.542201042175293,0.6553458,0.010150079615414143,0.10603460669517517,0.7109250724315643,0.20670806523412466,0.48046875,0.7751913666725159,0.0002,506,,,
8900,555,-126.49540710449219,4941824,0.02,503.0,508,0.1,28.54197406768799,0.3154219,0.01015031710267067,0.08314108476042747,0.670314222574234,0.1754301330074668,0.4658203125,0.6939817070960999,0.0002,507,,,
,,,4950000,,,,0.1,28.541748046875,0.24826826,0.01015059370547533,0.1090707778930664,0.6214549243450165,0.11351316655054688,0.4384765625,0.5861108303070068,0.0002,508,489.5,0.05,-108.73701477050781
8930,554,-123.67725372314453,4951552,0.02,503.0,509,,,,,,,,,,,,,,
8946,554,-121.50098419189453,4961280,0.03,498.61,510,0.1,28.54151153564453,0.31155676,0.010150853544473648,0.09993810206651688,0.6000155806541443,0.13211690820753574,0.46484375,0.6321561336517334,0.0002,509,,,
8961,554,-122.75265502929688,4971008,0.02,503.11,511,0.1,28.54132843017578,0.51344097,0.01015100535005331,0.10660871490836143,0.6761859357357025,0.5414041935000569,0.4677734375,1.4527963399887085,0.0002,510,,,
8977,554,-122.4501724243164,4980736,0.02,503.11,512,0.1,28.54116439819336,0.4437145,0.010151226073503494,0.09601850062608719,0.619288980960846,0.1811890583485365,0.47265625,0.720140814781189,0.0002,511,,,
8992,554,-121.01556396484375,4990464,0.01,507.61,513,0.1,28.54097843170166,0.46380913,0.010151430033147335,0.07450795918703079,0.5861577689647675,0.15438959235325456,0.4765625,0.6506862640380859,0.0002,512,,,
,,,5000000,,,,0.1,28.54078960418701,0.51206696,0.010151649825274944,0.08572894334793091,0.7149786055088043,0.12600872502662241,0.4833984375,0.6030642986297607,0.0002,513,512.0,0.0,-124.51582336425781
9023,554,-120.0131607055664,5000192,0.02,503.18,514,,,,,,,,,,,,,,
9039,554,-122.1791763305664,5009920,0.03,498.62,515,0.1,28.540593147277832,0.43309146,0.010151875205338001,0.10738194733858109,0.567108154296875,0.13949586916714907,0.4716796875,0.655044436454773,0.0002,514,,,
9054,554,-125.55667877197266,5019648,0.04,494.19,516,0.1,28.540390014648438,0.4992561,0.010152113623917103,0.1366083025932312,0.5991073548793793,0.16419656574726105,0.4716796875,0.7004144191741943,0.0002,515,,,
9070,554,-121.86998748779297,5029376,0.06,485.23,517,0.1,28.540196418762207,0.18226439,0.010152311995625496,0.09276033192873001,0.7041316032409668,0.07786901900544763,0.455078125,0.5082557797431946,0.0002,516,,,
9086,554,-123.72048950195312,5039104,0.06,485.23,518,0.1,28.540002822875977,0.5608468,0.010152550414204597,0.10909679904580116,0.6418803036212921,0.10614007012918591,0.466796875,0.5623093247413635,0.0002,517,,,
9102,554,-121.90813446044922,5048832,0.06,485.18,519,0.1,28.5397891998291,0.26143378,0.010152796283364296,0.07709395885467529,0.7725322395563126,0.10069726966321468,0.455078125,0.5422207713127136,0.0002,518,,,
,,,5050000,,,,0.1,28.53957462310791,0.4810452,0.010153035633265972,0.07422103732824326,0.6711983978748322,0.1253484939225018,0.4794921875,0.5936210751533508,0.0002,519,468.1,0.1,-121.38203430175781
9133,553,-121.36554718017578,5058560,0.04,494.13,520,,,,,,,,,,,,,,
9149,553,-121.91936492919922,5068288,0.03,498.56,521,0.1,28.539377212524414,0.492018,0.010153242386877537,0.06211308389902115,0.7516321092844009,0.11791888996958733,0.4775390625,0.5690008401870728,0.0002,520,,,
9164,554,-124.09867095947266,5078016,0.02,503.04,522,0.1,28.53922176361084,0.43852073,0.010153389535844326,0.062320318073034286,0.8276545405387878,0.1689055860042572,0.4765625,0.6722594499588013,0.0002,521,,,
9180,554,-126.13400268554688,5087744,0.02,502.96,523,0.1,28.539134979248047,0.37723756,0.010153439827263355,0.08675234392285347,0.6663957834243774,0.18545525334775448,0.4736328125,0.7191555500030518,0.0002,522,,,
9196,554,-128.37107849121094,5097472,0.01,507.44,524,0.1,28.539053916931152,0.37388986,0.01015357207506895,0.09296681731939316,0.6997687816619873,0.1264506783336401,0.4716796875,0.6231011748313904,0.0002,523,,,
,,,5100000,,,,0.1,28.53896427154541,0.6876062,0.010153642855584621,0.0606747530400753,0.7555118650197983,0.14086388750001788,0.4658203125,0.609211802482605,0.0002,524,512.0,0.0,-132.276611328125
9226,553,-130.1573944091797,5107200,0.01,507.44,525,,,,,,,,,,,,,,
9242,553,-128.94931030273438,5116928,0.01,507.44,526,0.1,28.538883209228516,0.47055882,0.01015375554561615,0.0701022706925869,0.6741168797016144,0.11562534794211388,0.470703125,0.5690227746963501,0.0002,525,,,
9257,553,-126.81204223632812,5126656,0.03,498.31,527,0.1,28.5387020111084,0.5040437,0.010154052637517452,0.06216951832175255,0.6821912229061127,0.15075157023966312,0.4716796875,0.6308727860450745,0.0002,526,,,
9273,553,-123.85671997070312,5136384,0.02,502.87,528,0.1,28.5384578704834,0.38043612,0.010154305025935173,0.10584620013833046,0.6213003396987915,0.14234537910670042,0.4658203125,0.6444112658500671,0.0002,527,,,
9289,553,-122.52379608154297,5146112,0.04,493.62,529,0.1,28.538236618041992,0.7485461,0.010154551826417446,0.07706664875149727,0.5727924704551697,0.2543654516339302,0.4775390625,0.8519541025161743,0.0002,528,,,
,,,5150000,,,,0.1,28.538012504577637,0.43960014,0.010154811665415764,0.07902788743376732,0.6057376563549042,0.12034395895898342,0.4677734375,0.5808234810829163,0.0002,529,512.0,0.0,-139.93072509765625
9319,553,-122.28264617919922,5155840,0.04,493.62,530,,,,,,,,,,,,,,
9335,553,-119.72161865234375,5165568,0.06,484.36,531,0.1,28.53777027130127,0.4268973,0.010155096650123596,0.07549126446247101,0.5688332319259644,0.14397827815264463,0.46875,0.6244420409202576,0.0002,530,,,
9351,553,-122.6208267211914,5175296,0.05,488.85,532,0.1,28.53753662109375,0.30622095,0.010155336931347847,0.11512725055217743,0.48714500665664673,0.1101540606468916,0.46875,0.5980731248855591,0.0002,531,,,
9367,553,-126.92261505126953,5185024,0.05,488.85,533,0.1,28.537324905395508,0.41743147,0.010155576281249523,0.10981567203998566,0.5520011782646179,0.14765148283913732,0.478515625,0.6632870435714722,0.0002,532,,,
9382,553,-129.8199005126953,5194752,0.04,493.46,534,0.1,28.537099838256836,0.30756003,0.010155846364796162,0.07142786309123039,0.5354308187961578,0.12294968217611313,0.4677734375,0.5834587812423706,0.0002,533,,,
,,,5200000,,,,0.1,28.53686237335205,0.32782334,0.010156111791729927,0.09702983126044273,0.4260530471801758,0.19959801528602839,0.4501953125,0.7505992650985718,0.0002,534,512.0,0.0,-135.58065795898438
9412,552,-132.0537872314453,5204480,0.03,498.1,535,,,,,,,,,,,,,,
9427,553,-136.2683563232422,5214208,0.01,507.36,536,0.1,28.53666400909424,0.18495002,0.010156293399631977,0.08683836832642555,0.4519885182380676,0.14596211956813931,0.4521484375,0.6432008147239685,0.0002,535,,,
9444,553,-137.53347778320312,5223936,0.01,507.36,537,0.1,28.536474227905273,0.18013263,0.01015654020011425,0.07796880230307579,0.3018895387649536,0.09250401239842176,0.4541015625,0.5236142873764038,0.0002,536,,,
9459,553,-140.30538940429688,5233664,0.0,512.0,538,0.1,28.536227226257324,0.24379414,0.010156852193176746,0.13564030826091766,0.36114537715911865,0.10118710529059172,0.447265625,0.5860053300857544,0.0002,537,,,
9474,553,-137.61392211914062,5243392,0.0,512.0,539,0.1,28.535969734191895,0.33332714,0.010157120414078236,0.06659737974405289,0.1068047285079956,0.17281645350158215,0.4560546875,0.6813251972198486,0.0002,538,,,
,,,5250000,,,,0.1,28.535666465759277,0.49498308,0.010157537646591663,0.11410148441791534,-0.06590938568115234,0.21461316104978323,0.462890625,0.7966597676277161,0.0002,539,512.0,0.0,-133.97573852539062
9505,552,-133.87257385253906,5253120,0.0,512.0,540,,,,,,,,,,,,,,
9520,552,-136.84913635253906,5262848,0.0,512.0,541,0.1,28.53530216217041,0.7292838,0.01015794463455677,0.06930398568511009,0.4194687604904175,0.16272108629345894,0.46875,0.6648516654968262,0.0002,540,,,
9536,552,-134.79730224609375,5272576,0.0,512.0,542,0.1,28.534879684448242,0.5705023,0.01015849132090807,0.1497873291373253,0.2999752163887024,0.11466650012880564,0.478515625,0.6203862428665161,0.0002,541,,,
9551,553,-133.4578399658203,5282304,0.0,512.0,543,0.1,28.534399032592773,0.79354054,0.010159027762711048,0.09600986540317535,0.24011355638504028,0.18752257083542645,0.46875,0.7308764457702637,0.0002,542,,,
9567,553,-135.7341766357422,5292032,0.0,512.0,544,0.1,28.533903121948242,0.81912136,0.010159607976675034,0.08770385384559631,0.18701934814453125,0.0953419879078865,0.478515625,0.5382868647575378,0.0002,543,,,
,,,5300000,,,,0.1,28.533411979675293,0.52115583,0.010160136967897415,0.12351895868778229,0.09265202283859253,0.18823084328323603,0.470703125,0.7604598999023438,0.0002,544,512.0,0.0,-136.35537719726562
9597,552,-137.4187469482422,5301760,0.0,512.0,545,,,,,,,,,,,,,,
9612,552,-137.31817626953125,5311488,0.0,512.0,546,0.1,28.532958030700684,0.5296824,0.010160631500184536,0.09080899506807327,-0.13079798221588135,0.11938168667256832,0.4677734375,0.5940003395080566,0.0002,545,,,
9628,552,-136.295166015625,5321216,0.0,512.0,547,0.1,28.532533645629883,0.4728388,0.010161091573536396,0.18052520602941513,-0.03006112575531006,0.1325640082359314,0.4697265625,0.6682791709899902,0.0002,546,,,
9644,552,-137.86599731445312,5330944,0.0,512.0,548,0.1,28.53215980529785,0.41965663,0.010161476209759712,0.10581885650753975,0.3092631697654724,0.13016263348981738,0.466796875,0.6233378648757935,0.0002,547,,,
9659,552,-137.89076232910156,5340672,0.0,512.0,549,0.1,28.531821250915527,0.56615365,0.010161856189370155,0.23232950270175934,-0.04568183422088623,0.167140138335526,0.48046875,0.7962219715118408,0.0002,548,,,
,,,5350000,,,,0.1,28.531495094299316,0.3727466,0.010162209160625935,0.09892755001783371,0.35762667655944824,0.10609781555831432,0.4609375,0.5638308525085449,0.0002,549,512.0,0.0,-130.20433044433594
9689,552,-138.136474609375,5350400,0.0,512.0,550,,,,,,,,,,,,,,
9705,552,-134.5004425048828,5360128,0.0,512.0,551,0.1,28.53119468688965,0.53106177,0.010162534192204475,0.159718357026577,0.4212592840194702,0.08633080776780844,0.4716796875,0.5793182253837585,0.0002,550,,,
9720,552,-134.14566040039062,5369856,0.0,512.0,552,0.1,28.53087043762207,0.40267232,0.010162942111492157,0.08679525554180145,0.4672943949699402,0.10640157386660576,0.474609375,0.5570204854011536,0.0002,551,,,
9736,552,-134.62783813476562,5379584,0.0,512.0,553,0.1,28.530531883239746,0.28231192,0.01016329601407051,0.0898594968020916,0.5928491950035095,0.09760432690382004,0.46875,0.5420395731925964,0.0002,552,,,
9751,552,-131.57594299316406,5389312,0.0,512.0,554,0.1,28.530200958251953,0.3938048,0.010163688100874424,0.0837216004729271,0.5831103622913361,0.12538458965718746,0.466796875,0.5976448655128479,0.0002,553,,,
9767,552,-131.52174377441406,5399040,0.0,512.0,555,0.1,28.52987003326416,0.3526914,0.010164040140807629,0.105509452521801,0.5816148519515991,0.12802752084098756,0.4599609375,0.6187548637390137,0.0002,554,,,
,,,5400000,,,,0.1,28.529566764831543,0.32569954,0.010164369828999043,0.05402219481766224,0.763018324971199,0.09340865584090352,0.470703125,0.5121822357177734,0.0002,555,512.0,0.0,-130.59323120117188
9798,551,-131.7126007080078,5408768,0.0,512.0,556,,,,,,,,,,,,,,
9813,552,-130.0400390625,5418496,0.0,512.0,557,0.1,28.529233932495117,0.45333892,0.010164793580770493,0.06443567015230656,0.7417151927947998,0.10954427067190409,0.4716796875,0.5456773042678833,0.0002,556,,,
9829,552,-129.49929809570312,5428224,0.0,512.0,558,0.1,28.528889656066895,0.618304,0.010165148414671421,0.05514654144644737,0.8206149339675903,0.31625696178525686,0.474609375,0.9610489010810852,0.0002,557,,,
9845,552,-129.2527618408203,5437952,0.0,512.0,559,0.1,28.528627395629883,0.5036371,0.010165384970605373,0.057751528918743134,0.7873146831989288,0.1603184356354177,0.482421875,0.6531786322593689,0.0002,558,,,
9860,552,-127.47056579589844,5447680,0.0,512.0,560,0.1,28.528398513793945,0.6066011,0.010165663436055183,0.07564986497163773,0.7617961764335632,0.12854458577930927,0.4794921875,0.6022113561630249,0.0002,559,,,
,,,5450000,,,,0.1,28.528173446655273,0.5492617,0.010165893472731113,0.054755983874201775,0.8438036888837814,0.11503156926482916,0.4794921875,0.5545823574066162,0.0002,560,512.0,0.0,-121.60345458984375
9893,551,-125.12193298339844,5457408,0.0,512.0,561,,,,,,,,,,,,,,
9908,551,-126.3729019165039,5467136,0.0,512.0,562,0.1,28.528029441833496,0.5154341,0.010165991261601448,0.045977553352713585,0.7966308295726776,0.15445598680526018,0.478515625,0.6262699365615845,0.0002,561,,,
9924,551,-126.19287109375,5476864,0.0,512.0,563,0.1,28.52791690826416,0.4707269,0.010166145861148834,0.06599106080830097,0.8134797215461731,0.1528247962705791,0.4794921875,0.6456918716430664,0.0002,562,,,
9940,551,-126.03026580810547,5486592,0.0,512.0,564,0.1,28.527734756469727,0.6856061,0.010166401974856853,0.07871570438146591,0.8000617921352386,0.201634855940938,0.4814453125,0.742769718170166,0.0002,563,,,
9955,552,-125.73966979980469,5496320,0.0,512.0,565,0.1,28.52750873565674,0.515237,0.010166657157242298,0.07165680080652237,0.7799929976463318,0.16067828238010406,0.4736328125,0.6555182933807373,0.0002,564,,,
,,,5500000,,,,0.1,28.527262687683105,0.3178952,0.0101669542491436,0.05485163815319538,0.8018849343061447,0.1194758340716362,0.4599609375,0.5661536455154419,0.0002,565,512.0,0.0,-127.18556213378906
9985,551,-127.99906158447266,5506048,0.0,512.0,566,,,,,,,,,,,,,,
10001,551,-128.41331481933594,5515776,0.0,512.0,567,0.1,28.52698802947998,0.38878164,0.010167275555431843,0.06799021363258362,0.8196722865104675,0.1440372560173273,0.478515625,0.6252413988113403,0.0002,566,,,
10016,551,-127.15165710449219,5525504,0.0,512.0,568,0.1,28.526740074157715,0.53958726,0.01016751304268837,0.049328604713082314,0.8466181010007858,0.1405770278070122,0.4697265625,0.6015386581420898,0.0002,567,,,
10032,551,-129.91920471191406,5535232,0.0,512.0,569,0.1,28.526537895202637,0.4416389,0.01016773097217083,0.06479423493146896,0.7914868742227554,0.14481799118220806,0.4677734375,0.6226043701171875,0.0002,568,,,
10047,551,-128.53097534179688,5544960,0.0,512.0,570,0.1,28.526350021362305,0.43980545,0.010167938657104969,0.06461923755705357,0.799175351858139,0.13660757802426815,0.4736328125,0.6124045848846436,0.0002,569,,,
,,,5550000,,,,0.1,28.526144981384277,0.5074521,0.010168194770812988,0.0423329658806324,0.8042833656072617,0.3287053741514683,0.474609375,0.9752473831176758,0.0002,570,512.0,0.0,-135.17617797851562
10078,551,-127.48706817626953,5554688,0.0,512.0,571,,,,,,,,,,,,,,
10095,551,-127.2331314086914,5564416,0.0,512.0,572,0.1,28.525907516479492,0.47565842,0.010168473236262798,0.0446036122739315,0.8697897344827652,0.18611453846096992,0.4775390625,0.6938542127609253,0.0002,571,,,
10110,551,-129.67877197265625,5574144,0.0,512.0,573,0.1,28.525676727294922,0.4339813,0.010168716311454773,0.05695139430463314,0.8471621423959732,0.1484118327498436,0.47265625,0.6273394823074341,0.0002,572,,,
10126,551,-130.0569305419922,5583872,0.0,512.0,574,0.1,28.525464057922363,0.6050452,0.010168954730033875,0.11511005461215973,0.7439867258071899,0.21829901356250048,0.4755859375,0.795282781124115,0.0002,573,,,
10141,551,-134.71246337890625,5593600,0.0,512.0,575,0.1,28.525287628173828,0.97159314,0.010169113986194134,0.1296192780137062,0.6577162444591522,0.13053679652512074,0.486328125,0.6443317532539368,0.0002,574,,,
,,,5600000,,,,0.1,28.525108337402344,0.9524497,0.010169358924031258,0.09350836277008057,0.7463421523571014,0.14638993190601468,0.4794921875,0.646685004234314,0.0002,575,512.0,0.0,-137.81515502929688
10171,550,-136.7659149169922,5603328,0.0,512.0,576,,,,,,,,,,,,,,
10187,550,-137.41864013671875,5613056,0.0,512.0,577,0.1,28.524861335754395,1.2781616,0.01016966998577118,0.10665038600564003,0.7230245471000671,0.19338749535381794,0.482421875,0.7451140284538269,0.0002,576,,,
10202,551,-136.5495147705078,5622784,0.0,512.0,578,0.1,28.524599075317383,0.6509675,0.010169951245188713,0.05829640477895737,0.8581264466047287,0.1424471540376544,0.4765625,0.6098775267601013,0.0002,577,,,
10218,551,-136.2339324951172,5632512,0.0,512.0,579,0.1,28.524351119995117,0.72690815,0.010170232504606247,0.11633199453353882,0.7444183230400085,0.1609377390705049,0.4873046875,0.675076425075531,0.0002,578,,,
10234,551,-134.79734802246094,5642240,0.0,512.0,580,0.1,28.52409553527832,0.78555506,0.01017052959650755,0.08522045984864235,0.813917875289917,0.21924431808292866,0.48046875,0.7876245975494385,0.0002,579,,,
,,,5650000,,,,0.1,28.523893356323242,0.55531156,0.01017068512737751,0.09052511677145958,0.8045666217803955,0.10515707219019532,0.4677734375,0.5585116147994995,0.0002,580,512.0,0.0,-143.94473266601562
10264,550,-136.28329467773438,5651968,0.0,512.0,581,,,,,,,,,,,,,,
10280,550,-134.9589385986328,5661696,0.0,512.0,582,0.1,28.523738861083984,0.6207762,0.010170875117182732,0.10470312833786011,0.7515313625335693,0.1014548372477293,0.478515625,0.5560099482536316,0.0002,581,,,
10295,550,-137.35389709472656,5671424,0.0,512.0,583,0.1,28.523544311523438,0.4387686,0.010171127505600452,0.10012836009263992,0.7642841637134552,0.23726899735629559,0.4638671875,0.8380857706069946,0.0002,582,,,
10311,550,-137.29811096191406,5681152,0.0,512.0,584,0.1,28.523322105407715,0.35006946,0.010171378031373024,0.0871972143650055,0.818358451128006,0.1265198104083538,0.47265625,0.606493353843689,0.0002,583,,,
10327,551,-139.0801239013672,5690880,0.0,512.0,585,0.1,28.52307415008545,0.56535923,0.010171686299145222,0.12905203551054,0.7643943876028061,0.19921448547393084,0.47265625,0.7660821676254272,0.0002,584,,,
,,,5700000,,,,0.1,28.52281951904297,0.77699393,0.010171955451369286,0.16974768042564392,0.6784000098705292,0.25036344211548567,0.45703125,0.908343493938446,0.0002,585,512.0,0.0,-141.7450408935547
10357,550,-142.0813446044922,5700608,0.0,512.0,586,,,,,,,,,,,,,,
10372,550,-141.7305450439453,5710336,0.0,512.0,587,0.1,28.522583961486816,0.52074707,0.010172220878303051,0.0978708416223526,0.8070676326751709,0.12222598027437925,0.4775390625,0.6009669899940491,0.0002,586,,,
10388,550,-145.47181701660156,5720064,0.0,512.0,588,0.1,28.52231788635254,0.7659397,0.010172558017075062,0.15870634466409683,0.652581512928009,0.12046198360621929,0.4775390625,0.632477879524231,0.0002,587,,,
10403,550,-145.51097106933594,5729792,0.0,512.0,589,0.1,28.52202606201172,0.65837663,0.010172879323363304,0.11687374487519264,0.7371397912502289,0.1361046675592661,0.4736328125,0.6383522748947144,0.0002,588,,,
10419,550,-141.5915069580078,5739520,0.0,512.0,590,0.1,28.52175807952881,0.47032923,0.010173161514103413,0.10945359990000725,0.7523947060108185,0.15487603796646,0.4609375,0.6690577268600464,0.0002,589,,,
10435,550,-140.66139221191406,5749248,0.0,512.0,591,0.1,28.52149200439453,0.252759,0.01017348188906908,0.07145383208990097,0.8329058289527893,0.09312045574188232,0.4560546875,0.5274143218994141,0.0002,590,,,
,,,5750000,,,,0.1,28.521235466003418,0.4620276,0.010173742659389973,0.13122499734163284,0.7446843981742859,0.19949277630075812,0.4599609375,0.7808439135551453,0.0002,591,512.0,0.0,-145.62606811523438
10465,550,-144.7128143310547,5758976,0.0,512.0,592,,,,,,,,,,,,,,
10481,550,-142.27426147460938,5768704,0.0,512.0,593,0.1,28.52099895477295,0.47412777,0.010174017399549484,0.1901227980852127,0.5031261146068573,0.0765128037892282,0.46484375,0.5850763916969299,0.0002,592,,,
10496,550,-142.9706573486328,5778432,0.0,512.0,594,0.1,28.520797729492188,0.4332989,0.01017419807612896,0.07935047149658203,0.7780899405479431,0.13629693537950516,0.4755859375,0.6091983914375305,0.0002,593,,,
10511,550,-145.80706787109375,5788160,0.0,512.0,595,0.1,28.520627975463867,0.3821997,0.0101744020357728,0.09128467738628387,0.7568753659725189,0.12177351955324411,0.4755859375,0.5964283347129822,0.0002,594,,,
10527,550,-149.0419158935547,5797888,0.0,512.0,596,0.1,28.520387649536133,0.31934702,0.010174743831157684,0.10060083866119385,0.7539321929216385,0.10647690948098898,0.466796875,0.5730375647544861,0.0002,595,,,
,,,5800000,,,,0.1,28.52008628845215,0.28671214,0.010175083763897419,0.07328883185982704,0.8040701150894165,0.11973313055932522,0.4638671875,0.579630970954895,0.0002,596,512.0,0.0,-142.31634521484375
10557,550,-144.61050415039062,5807616,0.0,512.0,597,,,,,,,,,,,,,,
10573,550,-144.61558532714844,5817344,0.0,512.0,598,0.1,28.519821166992188,0.3452633,0.010175340808928013,0.08479944616556168,0.7136634588241577,0.14076972007751465,0.4599609375,0.6386796236038208,0.0002,597,,,
10588,550,-141.39614868164062,5827072,0.0,512.0,599,0.1,28.519559860229492,0.38560495,0.01017567329108715,0.06724183261394501,0.7804388403892517,0.1183452196419239,0.4716796875,0.5740623474121094,0.0002,598,,,
10604,550,-137.36192321777344,5836800,0.0,512.0,600,0.1,28.519264221191406,0.44541276,0.010176011361181736,0.07484051957726479,0.7532264292240143,0.11339961271733046,0.470703125,0.5611764788627625,0.0002,599,,,
10620,550,-134.47125244140625,5846528,0.0,512.0,601,0.1,28.518978118896484,0.4812358,0.010176322422921658,0.0749996118247509,0.5896783471107483,0.16482894821092486,0.4765625,0.6683173775672913,0.0002,600,,,
,,,5850000,,,,0.1,28.51869487762451,0.48378745,0.01017665397375822,0.07384137436747551,0.7045107185840607,0.18185130832716823,0.46484375,0.6987257599830627,0.0002,601,512.0,0.0,-151.8633575439453
10650,549,-130.4001922607422,5856256,0.0,512.0,602,,,,,,,,,,,,,,
10665,549,-129.6024932861328,5865984,0.0,512.0,603,0.1,28.518370628356934,0.58182096,0.010177058167755604,0.0766189731657505,0.7036516666412354,0.1297432817518711,0.4853515625,0.5953992605209351,0.0002,602,,,
10681,550,-133.61306762695312,5875712,0.0,512.0,604,0.1,28.51801300048828,0.5621563,0.010177460499107838,0.07816963642835617,0.7916738092899323,0.1305801970884204,0.4716796875,0.6065611839294434,0.0002,603,,,
10696,550,-136.7359619140625,5885440,0.0,512.0,605,0.1,28.51771354675293,0.58368385,0.0101777333766222,0.06239134259521961,0.8053199350833893,0.14824199303984642,0.48046875,0.6261124610900879,0.0002,604,,,
10712,550,-136.3123779296875,5895168,0.0,512.0,606,0.1,28.51747417449951,0.50634205,0.010178004391491413,0.07170800492167473,0.778957799077034,0.14701668499037623,0.4755859375,0.6339200735092163,0.0002,605,,,
,,,5900000,,,,0.1,28.517224311828613,0.5939367,0.010178301483392715,0.11604779958724976,0.753478467464447,0.14387026196345687,0.4775390625,0.6534193754196167,0.0002,606,512.0,0.0,-128.71730041503906
10743,549,-135.84963989257812,5904896,0.0,512.0,607,,,,,,,,,,,,,,
10758,549,-135.05760192871094,5914624,0.0,512.0,608,0.1,28.5169620513916,0.5997616,0.010178600437939167,0.05520164780318737,0.8050419986248016,0.1344320555217564,0.4814453125,0.5943777561187744,0.0002,607,,,
10774,549,-131.66233825683594,5924352,0.0,512.0,609,0.1,28.516690254211426,0.6360458,0.010178918018937111,0.08037328347563744,0.746501088142395,0.18966779951006174,0.474609375,0.7189250588417053,0.0002,608,,,
